Accident_ID,City,Latitude,Longitude,Date,Time,Severity,Vehicle_Type,Weather,Road_Condition,Road_Type,Light_Condition,Speed_Limit,Casualties
5095,Ahmedabad,23.070658788350208,72.49040516069716,2024-10-07,15:23,Minor,Bike,Rainy,Dry,City Road,Night,30,1
5096,Hyderabad,17.456459847382142,78.62140950056028,2024-09-15,00:36,Major,Truck,Cloudy,Dry,Rural Road,Night,40,2
5097,Mumbai,19.05053001834247,72.9109022467778,2024-09-14,23:13,Minor,Auto,Foggy,Dry,City Road,Daylight,80,3
5098,Mumbai,19.303786534723972,72.82042302211013,2024-03-14,11:14,Minor,Bicycle,Clear,Under Construction,City Road,Night,100,0
5099,Chennai,13.049867077733008,80.22706367021085,2024-04-18,23:28,Minor,Bike,Cloudy,Under Construction,Highway,Night,30,5
5100,Ahmedabad,23.106737176638966,72.60140994982446,2024-02-01,01:39,Minor,Bus,Foggy,Wet,Rural Road,Street Lights,100,4
5101,Bangalore,13.053422816974688,77.45684085158047,2024-04-29,05:37,Major,Car,Clear,Dry,Rural Road,Street Lights,60,2
5102,Delhi,28.594428287279182,77.14482990967343,2024-12-17,12:27,Major,Bicycle,Clear,Dry,City Road,Daylight,80,0
5103,Mumbai,19.04128272235551,72.83434108745178,2024-04-25,17:52,Minor,Truck,Clear,Wet,Rural Road,Night,60,1
5104,Kolkata,22.51911150696145,88.35186148979719,2024-02-22,01:26,Fatal,Bike,Rainy,Under Construction,Highway,Daylight,60,1
5105,Mumbai,18.912872603640093,72.86164468874901,2024-07-21,00:45,Minor,Bicycle,Cloudy,Under Construction,Highway,Daylight,80,2
5106,Delhi,28.47797365077342,77.15330534535187,2024-07-07,22:25,Minor,Truck,Foggy,Wet,Rural Road,Daylight,50,2
5107,Mumbai,19.119094917542423,72.95483631260554,2024-01-30,22:17,Fatal,Auto,Clear,Under Construction,City Road,Street Lights,40,4
5108,Ahmedabad,23.048385286328184,72.56191349838704,2024-09-04,23:52,Fatal,Bike,Clear,Wet,Highway,Street Lights,80,1
5109,Ahmedabad,23.06571058865838,72.47135656949985,2024-04-06,04:24,Fatal,Truck,Rainy,Wet,City Road,Night,30,4
5110,Kolkata,22.54110858346941,88.36116074828797,2024-11-19,08:58,Minor,Bicycle,Foggy,Dry,Highway,Night,30,4
5111,Hyderabad,17.385035889246694,78.5311961810083,2024-04-24,12:31,Minor,Truck,Rainy,Dry,City Road,Daylight,60,1
5112,Delhi,28.498860799764167,77.1235917423673,2024-11-11,08:41,Minor,Car,Clear,Under Construction,City Road,Night,40,2
5113,Ahmedabad,23.21950866137648,72.41900701825092,2024-03-21,22:09,Fatal,Truck,Foggy,Wet,Rural Road,Daylight,40,0
5114,Hyderabad,17.294817706819867,78.5324505720044,2024-07-04,08:39,Minor,Bicycle,Foggy,Dry,Highway,Night,80,5
5115,Jaipur,26.945839515344282,75.73932175703943,2024-11-22,15:24,Fatal,Auto,Rainy,Dry,City Road,Street Lights,100,1
5116,Mumbai,19.05172030280379,72.86472475498132,2024-05-27,05:44,Minor,Bus,Foggy,Dry,City Road,Street Lights,100,5
5117,Delhi,28.58650416808804,77.27892252742906,2024-10-19,12:28,Minor,Bike,Clear,Dry,Highway,Night,40,3
5118,Kolkata,22.43013863602388,88.51755832839699,2024-04-13,16:50,Fatal,Truck,Clear,Dry,City Road,Street Lights,40,3
5119,Bangalore,12.97914172367711,77.66699055976977,2024-12-09,18:17,Minor,Truck,Foggy,Dry,Rural Road,Night,40,2
5120,Jaipur,26.882674273567016,75.9789791146212,2024-07-27,23:09,Minor,Auto,Foggy,Dry,City Road,Night,30,2
5121,Ahmedabad,23.007187647990413,72.52959068758439,2024-01-04,13:20,Major,Truck,Clear,Dry,Rural Road,Daylight,40,2
5122,Bangalore,13.01028927227085,77.69575323891834,2024-07-23,21:47,Minor,Truck,Cloudy,Under Construction,Highway,Night,30,2
5123,Bangalore,12.843916320393719,77.49188858803487,2024-01-12,06:38,Major,Bicycle,Foggy,Wet,Highway,Night,50,0
5124,Kolkata,22.48021882842754,88.49368291103404,2024-04-16,23:55,Minor,Bicycle,Cloudy,Under Construction,City Road,Daylight,50,1
5125,Hyderabad,17.42719528989422,78.64087632515471,2024-12-29,07:22,Minor,Truck,Clear,Dry,City Road,Street Lights,100,1
5126,Mumbai,19.065067022778443,72.82058605435871,2024-11-05,08:06,Minor,Auto,Clear,Wet,City Road,Daylight,100,1
5127,Mumbai,19.15497214049688,72.98050383216508,2024-05-06,07:23,Fatal,Bicycle,Foggy,Dry,Rural Road,Daylight,80,2
5128,Bangalore,12.837026528294912,77.57836229374986,2024-06-24,13:16,Minor,Car,Rainy,Dry,City Road,Daylight,60,5
5129,Delhi,28.536332707691166,77.10309853599978,2024-02-17,13:54,Minor,Truck,Foggy,Dry,City Road,Street Lights,80,1
5130,Chennai,13.047220242417426,80.26691150802148,2024-06-24,21:19,Fatal,Bike,Clear,Dry,Rural Road,Street Lights,50,1
5131,Bangalore,13.043077073582783,77.57149986687826,2024-08-23,06:56,Major,Truck,Clear,Dry,Rural Road,Night,40,0
5132,Bangalore,12.948002572201583,77.57912779675002,2024-08-23,05:38,Minor,Car,Cloudy,Wet,City Road,Daylight,40,1
5133,Hyderabad,17.302436118140314,78.48066535380838,2024-06-24,18:21,Minor,Car,Clear,Wet,Rural Road,Daylight,50,3
5134,Bangalore,12.84456120249755,77.55791875479954,2024-10-08,16:53,Minor,Truck,Clear,Under Construction,Rural Road,Night,30,4
5135,Ahmedabad,22.981012383483918,72.57473351661697,2024-11-09,05:02,Minor,Truck,Clear,Under Construction,City Road,Street Lights,60,0
5136,Bangalore,12.973097056877425,77.5644403662088,2024-01-20,20:44,Minor,Bike,Foggy,Wet,Rural Road,Daylight,30,2
5137,Hyderabad,17.46720269923833,78.46640102067575,2024-11-15,16:09,Minor,Bike,Cloudy,Dry,Highway,Daylight,30,0
5138,Chennai,13.122278931899041,80.33338628585926,2024-12-22,13:30,Major,Bike,Cloudy,Wet,Highway,Daylight,40,1
5139,Mumbai,19.019663179598847,72.82183510539886,2024-06-18,13:14,Minor,Car,Clear,Under Construction,Highway,Daylight,30,2
5140,Mumbai,19.079277901738152,72.89437154936644,2024-10-06,08:42,Minor,Truck,Cloudy,Dry,Highway,Daylight,50,2
5141,Ahmedabad,22.993061528209232,72.53502071956666,2024-08-30,22:39,Major,Bike,Cloudy,Under Construction,Rural Road,Street Lights,80,1
5142,Jaipur,26.90947090401661,75.81555729743086,2024-03-31,01:25,Major,Bike,Clear,Dry,City Road,Daylight,100,2
5143,Mumbai,19.195543776012233,72.88731882715068,2024-08-02,06:19,Minor,Bike,Clear,Wet,Rural Road,Daylight,50,2
5144,Jaipur,26.845106392189617,75.75824056703686,2024-12-02,19:30,Minor,Bus,Foggy,Dry,Rural Road,Daylight,30,0
5145,Bangalore,12.989666985604462,77.5402803576474,2024-08-17,14:25,Major,Bicycle,Foggy,Wet,Rural Road,Daylight,30,4
5146,Jaipur,26.91846345809028,75.83120782234059,2024-02-06,20:34,Minor,Bus,Rainy,Wet,Highway,Night,40,0
5147,Chennai,13.00764790173782,80.21898867174575,2024-11-30,11:18,Minor,Bike,Cloudy,Wet,City Road,Street Lights,40,0
5148,Hyderabad,17.34752862341273,78.41194804241603,2024-07-11,00:10,Fatal,Bicycle,Rainy,Dry,Rural Road,Daylight,40,0
5149,Chennai,13.16373219071909,80.32709317835943,2024-11-15,08:14,Fatal,Bus,Rainy,Dry,Highway,Street Lights,40,0
5150,Bangalore,12.897049236524207,77.57662351380722,2024-11-06,03:14,Minor,Truck,Foggy,Dry,Highway,Street Lights,30,1
5151,Delhi,28.39729788085117,77.27637287360409,2024-12-18,11:03,Minor,Auto,Clear,Wet,City Road,Night,60,0
5152,Kolkata,22.61964516807841,88.30554495547356,2024-04-27,00:16,Minor,Truck,Foggy,Under Construction,City Road,Night,60,4
5153,Kolkata,22.54255480812744,88.4270617743104,2024-08-12,01:30,Major,Bus,Cloudy,Wet,City Road,Street Lights,100,1
5154,Delhi,28.70001680129755,77.24092115355806,2024-04-26,09:19,Minor,Bus,Clear,Dry,City Road,Daylight,40,0
5155,Kolkata,22.54216158569037,88.32623041963974,2024-09-26,20:43,Minor,Bus,Clear,Under Construction,Highway,Daylight,100,2
5156,Delhi,28.598328306543902,77.2417099460168,2024-04-06,15:35,Minor,Bike,Clear,Dry,Rural Road,Street Lights,100,2
5157,Delhi,28.539029414022323,77.2529895996142,2024-05-22,19:03,Minor,Truck,Rainy,Under Construction,Highway,Street Lights,40,2
5158,Ahmedabad,22.953897146994766,72.606467860354,2024-03-13,21:21,Minor,Truck,Rainy,Wet,Rural Road,Night,30,3
5159,Chennai,12.979906158723269,80.23386256074369,2024-02-05,17:50,Minor,Auto,Rainy,Dry,Rural Road,Daylight,30,1
5160,Hyderabad,17.4447663582124,78.40129951237556,2024-08-12,04:30,Major,Bus,Cloudy,Wet,City Road,Street Lights,60,1
5161,Chennai,13.106434919849685,80.25049877441798,2024-12-05,01:56,Fatal,Bike,Rainy,Dry,Rural Road,Street Lights,30,1
5162,Bangalore,12.86569414241173,77.46960301886452,2024-04-03,14:38,Minor,Truck,Foggy,Under Construction,Rural Road,Daylight,80,0
5163,Chennai,13.074950996339531,80.27493277550609,2024-04-02,04:23,Fatal,Bike,Cloudy,Dry,City Road,Night,60,2
5164,Hyderabad,17.420525322141955,78.57181111534328,2024-09-22,18:40,Major,Truck,Foggy,Under Construction,City Road,Night,100,1
5165,Bangalore,13.106825289455243,77.69237020479808,2024-05-08,10:44,Fatal,Auto,Foggy,Wet,Rural Road,Night,80,0
5166,Delhi,28.71029549827312,77.06228034679673,2024-04-08,06:41,Minor,Bike,Clear,Dry,Highway,Night,50,2
5167,Delhi,28.56449064023074,77.2509025559604,2024-05-02,12:59,Major,Bike,Rainy,Under Construction,City Road,Night,60,2
5168,Hyderabad,17.37147130615552,78.53512433499914,2024-08-24,18:34,Minor,Bicycle,Cloudy,Wet,City Road,Street Lights,80,2
5169,Mumbai,18.856799825282366,72.92241540603214,2024-08-06,18:15,Major,Bus,Clear,Dry,Rural Road,Daylight,60,3
5170,Ahmedabad,22.967241401225575,72.55302971723275,2024-11-20,13:06,Major,Car,Clear,Wet,Rural Road,Street Lights,50,3
5171,Jaipur,27.00910750990782,75.79897797749604,2024-12-18,07:04,Major,Bike,Rainy,Dry,City Road,Street Lights,30,2
5172,Chennai,13.146918067633155,80.18380597873322,2024-02-25,22:50,Major,Car,Cloudy,Under Construction,Rural Road,Night,40,1
5173,Bangalore,12.974119714837526,77.50119240895471,2024-07-13,06:56,Fatal,Car,Foggy,Wet,Highway,Daylight,40,3
5174,Hyderabad,17.362219398281344,78.4213905960725,2024-08-29,17:33,Major,Car,Foggy,Dry,Rural Road,Night,80,1
5175,Hyderabad,17.415083795610176,78.44040892314655,2024-08-17,18:59,Major,Auto,Cloudy,Wet,City Road,Night,60,1
5176,Mumbai,19.085588212059257,72.6996411015985,2024-07-15,14:38,Minor,Truck,Clear,Under Construction,Highway,Night,80,1
5177,Hyderabad,17.37398160947696,78.50743976227217,2024-02-06,11:07,Major,Bus,Cloudy,Dry,City Road,Street Lights,30,2
5178,Bangalore,13.060059530174987,77.62021133951573,2024-04-18,08:16,Minor,Truck,Rainy,Wet,Highway,Street Lights,50,6
5179,Delhi,28.55345027319145,77.23573303739214,2024-08-22,20:47,Minor,Auto,Clear,Dry,Rural Road,Daylight,30,2
5180,Delhi,28.625221541765534,77.2433188616394,2024-06-16,19:49,Minor,Truck,Rainy,Under Construction,Highway,Street Lights,100,3
5181,Bangalore,12.96237868890502,77.54537291979067,2024-12-22,18:39,Minor,Bus,Cloudy,Under Construction,Rural Road,Daylight,60,2
5182,Delhi,28.57265524421893,77.20676103971216,2024-05-08,09:12,Minor,Bike,Foggy,Dry,Rural Road,Street Lights,100,1
5183,Delhi,28.61955414145759,77.2875249523635,2024-01-31,06:24,Major,Bike,Rainy,Under Construction,City Road,Night,80,2
5184,Mumbai,18.96559675071637,72.91762814459334,2024-02-07,11:11,Major,Truck,Foggy,Wet,Rural Road,Street Lights,50,1
5185,Kolkata,22.672226238750937,88.18870942286992,2024-02-19,20:28,Minor,Bike,Cloudy,Under Construction,Rural Road,Daylight,40,1
5186,Mumbai,19.079064196604772,72.83520510115163,2024-04-30,05:32,Minor,Car,Clear,Under Construction,Highway,Street Lights,80,2
5187,Bangalore,13.077188786532988,77.52438493880436,2024-11-14,13:45,Minor,Bike,Rainy,Under Construction,Rural Road,Daylight,80,3
5188,Jaipur,27.005883457387846,75.80682494844636,2024-08-01,12:20,Minor,Truck,Foggy,Dry,Highway,Daylight,80,3
5189,Kolkata,22.437111106002643,88.41569073562378,2024-08-23,21:04,Major,Bicycle,Clear,Under Construction,City Road,Daylight,100,0
5190,Hyderabad,17.41464792008066,78.39627610309296,2024-07-19,17:11,Major,Bicycle,Clear,Dry,Highway,Night,80,1
5191,Delhi,28.702626352185025,77.36152285126661,2024-10-22,18:42,Major,Auto,Rainy,Under Construction,Highway,Daylight,100,0
5192,Bangalore,13.039496876061996,77.71507103614383,2024-04-23,15:27,Fatal,Car,Clear,Wet,City Road,Night,100,0
5193,Jaipur,27.05651487385012,75.87598208853257,2024-12-01,10:02,Minor,Bicycle,Foggy,Wet,Highway,Night,50,2
5194,Kolkata,22.679243151797237,88.17862166212444,2024-10-04,05:11,Minor,Bicycle,Clear,Dry,Rural Road,Street Lights,50,4
5195,Ahmedabad,22.844766967627802,72.61302093215237,2024-08-16,19:04,Fatal,Bus,Cloudy,Under Construction,Highway,Street Lights,80,2
5196,Chennai,13.138986573659494,80.38565858171833,2024-04-02,22:34,Minor,Bike,Foggy,Under Construction,City Road,Daylight,100,0
5197,Kolkata,22.652526612572927,88.337896276524,2024-09-04,20:20,Minor,Bicycle,Rainy,Dry,Highway,Daylight,50,1
5198,Hyderabad,17.32965733035868,78.47476022758622,2024-02-21,08:50,Minor,Bicycle,Foggy,Wet,Rural Road,Night,60,3
5199,Delhi,28.676016578163022,77.29916161908695,2024-12-06,04:49,Minor,Bicycle,Rainy,Wet,City Road,Street Lights,100,0
5200,Delhi,28.582761284730196,77.2163982966753,2024-09-09,02:50,Minor,Bike,Rainy,Dry,Rural Road,Daylight,50,1
5201,Chennai,13.060487189623142,80.32680920822654,2024-04-26,01:18,Minor,Truck,Foggy,Under Construction,Highway,Night,30,1
5202,Delhi,28.67018834665556,77.16372275885412,2024-08-08,12:39,Fatal,Auto,Rainy,Dry,Highway,Street Lights,40,0
5203,Ahmedabad,22.874222151803007,72.5950392019009,2024-12-11,12:54,Minor,Bus,Cloudy,Wet,City Road,Daylight,60,1
5204,Delhi,28.65298423686604,77.3165097584639,2024-02-06,20:17,Major,Bus,Rainy,Wet,Rural Road,Night,60,3
5205,Jaipur,26.92440370387378,75.72347035869167,2024-12-21,05:54,Major,Bicycle,Cloudy,Under Construction,Rural Road,Daylight,50,0
5206,Delhi,28.59715423997243,77.1636323963417,2024-12-03,05:08,Major,Auto,Clear,Wet,Highway,Daylight,40,1
5207,Mumbai,19.09435557829038,72.8042126795017,2024-02-24,03:30,Major,Truck,Foggy,Under Construction,Rural Road,Street Lights,50,0
5208,Kolkata,22.53118517206032,88.38828705140632,2024-02-09,09:14,Minor,Car,Foggy,Dry,Highway,Night,80,0
5209,Ahmedabad,22.965644674248725,72.55272579364852,2024-06-13,04:43,Minor,Bus,Cloudy,Dry,Rural Road,Night,30,1
5210,Kolkata,22.55996556216082,88.29226043291136,2024-12-22,08:45,Minor,Bike,Cloudy,Dry,City Road,Street Lights,60,1
5211,Delhi,28.643258516279836,77.21736491616876,2024-03-31,07:06,Major,Auto,Rainy,Dry,Highway,Daylight,50,2
5212,Ahmedabad,23.053246616173237,72.5684552371567,2024-06-08,05:37,Minor,Bicycle,Rainy,Wet,City Road,Daylight,50,0
5213,Ahmedabad,22.990041126987876,72.72414178298814,2024-10-18,10:17,Minor,Bike,Rainy,Dry,City Road,Street Lights,100,1
5214,Kolkata,22.548555196287783,88.46627477767956,2024-09-28,05:18,Minor,Car,Foggy,Dry,Rural Road,Night,40,0
5215,Bangalore,12.882922828029473,77.42848134571912,2024-06-27,17:23,Minor,Bike,Clear,Dry,Highway,Night,80,1
5216,Delhi,28.60326073214608,77.30262263994746,2024-01-07,16:24,Minor,Truck,Rainy,Dry,City Road,Street Lights,60,1
5217,Ahmedabad,23.057473674415697,72.61596353182266,2024-07-15,10:01,Major,Truck,Clear,Dry,Rural Road,Daylight,100,2
5218,Delhi,28.557187699682146,77.3760823934664,2024-11-03,10:08,Minor,Truck,Cloudy,Wet,Highway,Street Lights,50,0
5219,Kolkata,22.754551784119766,88.36009386165613,2024-08-17,10:58,Major,Bicycle,Cloudy,Wet,Rural Road,Night,100,1
5220,Delhi,28.422199446647106,77.32511891363336,2024-08-03,03:05,Major,Bicycle,Rainy,Wet,City Road,Street Lights,40,1
5221,Bangalore,12.908039244736095,77.58482675453924,2024-10-06,05:35,Minor,Car,Clear,Dry,Highway,Daylight,30,2
5222,Ahmedabad,23.049810736882016,72.65052348034466,2024-12-01,07:18,Minor,Auto,Clear,Under Construction,Rural Road,Daylight,50,1
5223,Kolkata,22.544026120951354,88.2894862775586,2024-05-01,15:07,Fatal,Car,Foggy,Dry,City Road,Daylight,50,1
5224,Kolkata,22.694046088370776,88.40474443012587,2024-04-25,14:08,Minor,Car,Cloudy,Wet,Highway,Daylight,50,0
5225,Chennai,12.928429038065772,80.31332820838229,2024-03-22,20:55,Minor,Bicycle,Cloudy,Dry,Highway,Street Lights,40,4
5226,Ahmedabad,23.015589166432424,72.53687690983924,2024-08-22,14:48,Major,Bicycle,Cloudy,Dry,City Road,Daylight,30,1
5227,Hyderabad,17.353339967662134,78.35475265532735,2024-01-08,01:54,Major,Bicycle,Clear,Dry,Rural Road,Night,30,2
5228,Mumbai,19.080586013652855,73.019252052992,2024-12-03,21:57,Minor,Bike,Rainy,Wet,City Road,Daylight,40,1
5229,Mumbai,18.981396176296155,72.8091070702715,2024-02-18,11:21,Minor,Bicycle,Rainy,Dry,Highway,Daylight,100,2
5230,Chennai,13.149879557617087,80.42447603151412,2024-05-27,19:20,Minor,Bike,Foggy,Wet,Highway,Night,60,0
5231,Bangalore,12.991307802477571,77.48697283806537,2024-06-28,15:06,Major,Bike,Cloudy,Under Construction,Highway,Daylight,60,4
5232,Jaipur,26.877738919424868,75.71050367234118,2024-12-15,01:04,Major,Bike,Cloudy,Wet,City Road,Street Lights,80,3
5233,Delhi,28.72718974837415,77.23777180141926,2024-11-13,03:45,Minor,Car,Rainy,Dry,Rural Road,Street Lights,40,2
5234,Jaipur,26.896933229038513,75.59815823107424,2024-06-08,02:50,Minor,Bicycle,Cloudy,Under Construction,Highway,Night,80,3
5235,Kolkata,22.576005050923907,88.32974023185854,2024-11-05,17:06,Minor,Truck,Cloudy,Under Construction,City Road,Daylight,50,1
5236,Kolkata,22.56863569719721,88.4410996088983,2024-08-03,00:42,Minor,Truck,Cloudy,Wet,Rural Road,Night,80,1
5237,Delhi,28.60275708450761,77.15073583601294,2024-04-22,05:04,Minor,Auto,Clear,Wet,City Road,Daylight,50,2
5238,Mumbai,19.121512075818966,72.8238955965599,2024-03-13,11:16,Fatal,Bicycle,Cloudy,Dry,Highway,Daylight,80,2
5239,Kolkata,22.527396500155344,88.45080019244413,2024-01-05,15:21,Major,Bicycle,Cloudy,Wet,Highway,Daylight,40,0
5240,Bangalore,13.06506600011514,77.57845253199737,2024-03-20,21:09,Minor,Bicycle,Foggy,Dry,Highway,Street Lights,40,3
5241,Jaipur,26.96581715316744,75.8697672319404,2024-01-28,15:48,Minor,Bike,Foggy,Under Construction,Highway,Night,80,3
5242,Ahmedabad,23.04099555999895,72.47592146149574,2024-07-03,14:44,Minor,Bike,Foggy,Under Construction,City Road,Daylight,80,0
5243,Delhi,28.608902501056328,77.2069680348739,2024-05-20,18:41,Major,Car,Clear,Dry,Highway,Street Lights,80,3
5244,Bangalore,12.963218131587796,77.54819720227857,2024-08-08,02:21,Major,Truck,Foggy,Dry,Rural Road,Night,50,1
5245,Delhi,28.700672287308294,77.31204936833056,2024-10-16,15:42,Major,Bicycle,Clear,Wet,Highway,Street Lights,40,3
5246,Kolkata,22.50215332762897,88.2519809607827,2024-05-31,17:40,Minor,Truck,Clear,Dry,Highway,Street Lights,60,3
5247,Kolkata,22.52415260287322,88.47347985599593,2024-09-30,06:18,Minor,Truck,Rainy,Under Construction,Rural Road,Night,50,1
5248,Chennai,13.100524256845633,80.20403970505141,2024-02-21,07:52,Minor,Auto,Cloudy,Wet,City Road,Daylight,50,1
5249,Ahmedabad,23.041386465378718,72.45274970255748,2024-12-24,17:13,Major,Truck,Rainy,Dry,City Road,Daylight,60,1
5250,Jaipur,26.98358296907931,75.74600499752212,2024-04-20,17:32,Minor,Bus,Foggy,Under Construction,City Road,Daylight,100,2
5251,Bangalore,12.904022876210075,77.57970456588893,2024-05-01,16:08,Minor,Car,Cloudy,Dry,City Road,Night,40,1
5252,Chennai,13.227220301207156,80.34325487781543,2024-11-15,15:05,Minor,Bike,Clear,Dry,Highway,Street Lights,100,2
5253,Ahmedabad,23.07877881695801,72.50546843440895,2024-05-07,04:48,Minor,Bicycle,Rainy,Under Construction,Rural Road,Street Lights,100,0
5254,Kolkata,22.592839375304298,88.38921865303402,2024-11-08,00:41,Minor,Truck,Clear,Dry,Rural Road,Night,60,1
5255,Mumbai,19.06280988305939,72.84196553659419,2024-02-25,07:19,Minor,Bike,Clear,Dry,Highway,Daylight,100,2
5256,Ahmedabad,23.04947153621449,72.48604324859787,2024-05-23,01:00,Minor,Bike,Foggy,Dry,Highway,Street Lights,30,0
5257,Hyderabad,17.361790008076504,78.55123472835147,2024-06-04,18:30,Major,Bicycle,Foggy,Wet,Rural Road,Night,80,2
5258,Bangalore,12.990248969444469,77.63406667070379,2024-07-16,03:35,Major,Truck,Foggy,Under Construction,Rural Road,Night,50,1
5259,Delhi,28.73481513840325,77.11806762401304,2024-01-13,16:33,Major,Bus,Cloudy,Dry,Highway,Daylight,50,3
5260,Delhi,28.702868584424284,77.09378055196389,2024-07-13,18:31,Major,Bus,Foggy,Dry,Rural Road,Street Lights,40,2
5261,Hyderabad,17.473475990721674,78.40406926223949,2024-03-31,12:29,Fatal,Auto,Rainy,Wet,Highway,Daylight,50,2
5262,Kolkata,22.668763225888934,88.47136213009462,2024-02-15,10:15,Minor,Bicycle,Cloudy,Wet,City Road,Street Lights,50,5
5263,Jaipur,27.07257832988883,75.93700142595871,2024-04-16,05:21,Major,Bus,Clear,Under Construction,City Road,Night,50,1
5264,Ahmedabad,23.020238519823142,72.6139486450925,2024-04-06,09:24,Minor,Bicycle,Cloudy,Under Construction,City Road,Street Lights,30,4
5265,Bangalore,12.979101588732862,77.53431998947991,2024-02-26,21:49,Major,Bus,Cloudy,Wet,Highway,Night,50,1
5266,Jaipur,26.916478188803193,75.82329350503083,2024-06-01,13:08,Major,Bike,Cloudy,Under Construction,Highway,Street Lights,80,2
5267,Ahmedabad,22.9552895237325,72.62891963405,2024-01-08,12:38,Major,Car,Rainy,Under Construction,Rural Road,Daylight,50,1
5268,Ahmedabad,23.072262778664058,72.56895515177744,2024-12-17,09:27,Minor,Bicycle,Clear,Dry,Rural Road,Daylight,50,7
5269,Jaipur,26.913021317787408,75.71273852607582,2024-08-29,21:35,Minor,Truck,Foggy,Wet,Highway,Street Lights,30,3
5270,Hyderabad,17.39258068043952,78.40045670778427,2024-02-18,11:11,Major,Bicycle,Cloudy,Under Construction,Highway,Street Lights,40,3
5271,Hyderabad,17.42641990573687,78.45813193609796,2024-03-13,06:21,Major,Bus,Clear,Under Construction,City Road,Daylight,100,2
